level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	87	11	861	1658	68	10	79.435776	NATUREZA
5	1	1	1	87	12	941	1658	23	10	41.414776	N=
4	1	1	1	88	0	348	1672	1049	13	-1	
5	1	1	1	88	1	348	1672	76	11	41.193333	OUSTREALs
5	1	1	1	88	2	429	1678	22	4	0.000000	sec
5	1	1	1	88	3	457	1678	453	5	0.000000	svecareesressaseatteastaccsetteteceenetseeteneeereee
5	1	1	1	88	4	916	1678	21	4	8.290319	tee
5	1	1	1	88	5	942	1678	39	5	8.290319	tenes
5	1	1	1	88	6	1056	1673	6	9	93.392403	3
5	1	1	1	88	7	1162	1674	23	9	43.841366	3
5	1	1	1	88	8	1266	1674	25	10	71.788872	633
5	1	1	1	88	9	1372	1675	25	10	91.633980	629
4	1	1	1	89	0	269	1687	1128	12	-1	
5	1	1	1	89	1	269	1688	24	10	14.384308	70
5	1	1	1	89	2	339	1687	69	11	50.576942	UNIDADES
5	1	1	1	89	3	419	1687	86	11	27.751102	AUXELIARES
5	1	1	1	89	4	515	1687	131	10	72.104401	ADMINTSTRATIVAS
5	1	1	1	89	5	659	1687	323	11	0.000000	(B)ececcucccccceccececeenecersecesere
5	1	1	1	89	6	1056	1689	6	8	80.949661	6
5	1	1	1	89	7	1170	1689	16	9	87.209259	52
5	1	1	1	89	8	1285	1693	6	2	87.635277	-
5	1	1	1	89	9	1384	1690	13	9	72.826935	51
4	1	1	1	90	0	268	1731	1129	13	-1	
5	1	1	1	90	1	268	1732	23	10	79.377945	TTL
5	1	1	1	90	2	321	1732	34	9	79.377945	CABO
5	1	1	1	90	3	366	1731	615	11	0.000000	FRIQseceaeceeseeeccececer
5	1	1	1	90	4	597	1721	24	31	0.000000	eee
5	1	1	1	90	5	623	1731	166	11	0.000000	eeeeneaeetetereceee
5	1	1	1	90	6	791	1721	24	31	0.000000	een
5	1	1	1	90	7	816	1721	123	31	0.000000	eteneneeeesees
5	1	1	1	90	8	940	1721	17	31	0.000000	ee
5	1	1	1	90	9	958	1721	27	31	0.000000	ees
5	1	1	1	90	10	1037	1732	24	10	70.722252	305
5	1	1	1	90	11	1144	1733	6	9	68.904663	4
5	1	1	1	90	12	1162	1733	23	10	81.300941	505
5	1	1	1	90	13	1250	1733	41	10	41.714272	3753
5	1	1	1	90	14	1356	1734	7	9	46.374504	4
5	1	1	1	90	15	1374	1734	23	10	67.133591	382
4	1	1	1	91	0	269	1775	1127	12	-1	
5	1	1	1	91	1	269	1776	24	10	27.456036	TT2
5	1	1	1	91	2	308	1764	14	31	24.940430	—
5	1	1	1	91	3	330	1775	85	10	0.000000	ARARUAMAs+
5	1	1	1	91	4	422	1781	19	4	13.247099	eee
5	1	1	1	91	5	447	1780	100	5	0.000000	eeeeseteeeec
5	1	1	1	91	6	552	1781	49	4	1.184883	ensues
5	1	1	1	91	7	606	1781	11	3	1.184883	en
5	1	1	1	91	8	624	1781	47	4	0.000000	ceceen
5	1	1	1	91	9	676	1781	13	4	0.000000	en
5	1	1	1	91	10	695	1780	12	5	0.000000	et
5	1	1	1	91	11	712	1780	269	5	0.000000	eneseeneeeseeseaeeees
5	1	1	1	91	12	897	1764	14	31	0.000000	et
5	1	1	1	91	13	916	1764	50	31	0.000000	eeneee
5	1	1	1	91	14	967	1764	17	31	2.248421	ee
5	1	1	1	91	15	1039	1775	24	10	87.913109	109
5	1	1	1	91	16	1161	1776	25	10	73.643272	975
5	1	1	1	91	17	1267	1777	25	9	58.992821	768
5	1	1	1	91	18	1372	1777	24	10	83.959259	937
4	1	1	1	92	0	268	1804	1130	12	-1	
5	1	1	1	92	1	268	1805	24	10	72.779594	173
5	1	1	1	92	2	339	1805	68	10	19.248056	EXTRACKO
5	1	1	1	92	3	420	1805	14	9	81.205704	DE
5	1	1	1	92	4	445	1804	536	11	0.000000	MINERAISseeveecseneesenececceseseerenesesseseaecreresneeesnes
5	1	1	1	92	5	1046	1805	16	10	91.091248	42
5	1	1	1	92	6	1162	1806	23	9	80.010674	194
5	1	1	1	92	7	1268	1806	24	10	95.582939	140
5	1	1	1	92	8	1374	1807	24	9	85.880035	189
4	1	1	1	93	0	268	1818	1128	13	-1	
5	1	1	1	93	1	268	1819	24	10	61.319778	174
5	1	1	1	93	2	338	1819	113	10	61.319778	 TRANSFORMACAO
5	1	1	1	93	3	462	1819	15	10	87.073982	DE
5	1	1	1	93	4	489	1819	68	10	83.180733	PRODUTOS
5	1	1	1	93	5	568	1820	16	9	85.276329	DE
5	1	1	1	93	6	595	1819	68	10	83.781113	MINERATS
5	1	1	1	93	7	674	1818	306	11	0.000000	NAO-METALICOS.+c+cececccceceeee
5	1	1	1	93	8	948	1808	35	31	0.000000	cece
5	1	1	1	93	9	1047	1819	14	10	93.778748	16
5	1	1	1	93	10	1161	1820	23	10	75.019348	37
5	1	1	1	93	11	1267	1821	24	9	52.417049	275
5	1	1	1	93	12	1373	1821	23	10	94.032227	294
4	1	1	1	94	0	267	1834	1129	11	-1	
5	1	1	1	94	1	267	1834	25	11	0.000000	VTS
5	1	1	1	94	2	338	1834	642	11	0.000000	ETALURGICAsssaseeeessereceseeeneoeeeasattetetencecs
5	1	1	1	94	3	808	1823	34	31	0.000000	rene
5	1	1	1	94	4	844	1823	65	31	0.000000	necereen
5	1	1	1	94	5	914	1823	39	31	0.000000	teeta
5	1	1	1	94	6	957	1823	27	31	0.000000	eee
5	1	1	1	94	7	1055	1835	7	9	82.257881	9
5	1	1	1	94	8	1169	1835	15	9	56.154461	51
5	1	1	1	94	9	1275	1835	16	9	93.816307	37
5	1	1	1	94	10	1381	1836	15	9	78.951485	41
4	1	1	1	95	0	268	1848	1126	12	-1	
5	1	1	1	95	1	268	1849	25	10	66.589882	776
5	1	1	1	95	2	338	1849	69	10	50.328590	MATERIAL
5	1	1	1	95	3	418	1849	15	9	72.063179	OE
5	1	1	1	95	4	444	1848	93	11	0.000000	TRANSPORTES
5	1	1	1	95	5	545	1854	10	4	12.274466	cc
5	1	1	1	95	6	561	1853	118	6	0.000000	eeasceeaeaeccc
5	1	1	1	95	7	685	1854	21	4	0.000000	ccc
5	1	1	1	95	8	711	1854	40	4	0.000000	teeen
5	1	1	1	95	9	756	1854	29	4	0.000000	snes
5	1	1	1	95	10	791	1854	39	5	0.000000	esses
5	1	1	1	95	11	835	1854	39	4	0.000000	neeee
5	1	1	1	95	12	879	1855	12	3	24.276447	ee
5	1	1	1	95	13	899	1854	19	4	0.000000	cte
5	1	1	1	95	14	923	1854	12	4	0.000000	ee
5	1	1	1	95	15	941	1854	12	4	0.000000	ne
5	1	1	1	95	16	958	1854	22	4	0.000000	eee
5	1	1	1	95	17	1055	1849	5	9	61.826836	1
5	1	1	1	95	18	1161	1849	21	10	43.660461	ia)
5	1	1	1	95	19	1267	1850	21	10	68.225525	oo
5	1	1	1	95	20	1374	1850	20	10	27.197510	ea)
4	1	1	1	96	0	269	1863	1127	12	-1	
5	1	1	1	96	1	269	1863	24	11	44.456680	TIT
5	1	1	1	96	2	339	1863	60	10	0.000000	NADELRA
5	1	1	1	96	3	403	1869	12	3	0.000000	so
5	1	1	1	96	4	421	1869	29	3	0.000000	sese
5	1	1	1	96	5	458	1869	27	4	0.000000	vaca
5	1	1	1	96	6	491	1868	489	5	0.000000	seeeeccecsactrcecesscrseeseseecesreeeteerereaserennenee
5	1	1	1	96	7	1054	1863	7	10	62.782059	7
5	1	1	1	96	8	1169	1864	15	9	93.423714	32
5	1	1	1	96	9	1275	1865	15	9	88.829735	16
5	1	1	1	96	10	1381	1865	15	10	90.987404	32
4	1	1	1	97	0	268	1878	1126	11	-1	
5	1	1	1	97	1	268	1878	24	11	50.536533	TTB
5	1	1	1	97	2	338	1878	642	11	0.000000	MOSTLIARIQseccevevenecneccnecteeneeesu
5	1	1	1	97	3	674	1867	35	31	0.000000	eet
5	1	1	1	97	4	713	1867	50	31	0.000000	teenee
5	1	1	1	97	5	765	1867	24	31	0.000000	nec
5	1	1	1	97	6	791	1867	86	31	0.000000	eeenenense
5	1	1	1	97	7	878	1867	17	31	0.000000	ee
5	1	1	1	97	8	896	1867	87	31	0.000000	eteeeeeeae
5	1	1	1	97	9	1055	1878	6	10	96.568520	2
5	1	1	1	97	10	1162	1878	20	11	2.568636	mn
5	1	1	1	97	11	1267	1879	22	10	57.311890	Ks
5	1	1	1	97	12	1373	1880	21	9	55.869041	oO
4	1	1	1	98	0	268	1892	1127	11	-1	
5	1	1	1	98	1	268	1892	24	10	16.040487	cn
5	1	1	1	98	2	346	1892	16	10	43.018097	lL
5	1	1	1	98	3	372	1892	17	10	38.108707	11
5	1	1	1	98	4	391	1892	589	10	0.000000	reepereereseerrcestererrecerersterrereretesreer
5	1	1	1	98	5	822	1881	37	31	0.000000	eres
5	1	1	1	98	6	868	1881	115	31	0.000000	rrsteeteeseses
5	1	1	1	98	7	1056	1892	5	10	92.253639	1
5	1	1	1	98	8	1162	1892	20	10	19.995117	3)
5	1	1	1	98	9	1267	1893	21	10	62.056408	oo
5	1	1	1	98	10	1374	1893	21	10	63.379280	oo
4	1	1	1	99	0	832	1948	17	10	-1	
5	1	1	1	99	1	832	1948	17	10	96.741936	26
