source_file,section,spread_index,left_page,right_page,left_table_id,right_table_id,pair_record_index,right_subrow_index,alignment_status,state,company,municipality,plant,installation_year,energy_source,primary_motor_type,primary_motor_number,primary_motor_hp,transmission_line_km,distribution_line_km,transmission_voltage,distribution_voltage,current_type,phases,cycles,transformer_stations,personnel,municipality_plant_location,electrical_installation_capacity_hp,total_waterfall_capacity_hp,waterfall_height_m,extension_m,adduction_material,pipe_diameter_mm,pipe_thickness_mm,watercourse_used,reservoir_capacity_m3,raw_left_cells_json,raw_right_cells_json
table_1_all.pdf,section_i,1,1,2,tbl-5.md,tbl-11.md,19,1,matched,Districto Federal,Société Anonyme du Gaz de Rio de Janeiro,Capital Federal,—,1914,Thermica...,M. V.,10,30070,-,7474,-,216,Alternativa...,3,50,-,-,,,,,,,,,,,"[""Société Anonyme du Gaz de Rio de Janeiro"", ""Capital Federal"", ""—"", ""1914""]","[""Thermica..."", ""M. V."", ""10"", ""30.070"", ""-"", ""7.474"", ""-"", ""216"", ""Alternativa..."", ""3"", ""50"", ""-"", ""-""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,1,1,matched,Espírito Santo,"Comp. Força e Luz, Limit, de Affonso Claudio",Affonso Claudio,Barra do Rio do Peixe,1920,Hydraulica...,R. A.,1,20,2,3,2200,220110,Alternativa...,3,50,-,3,,,,,,,,,,,"[""Comp. Força e Luz, Limit, de Affonso Claudio"", ""Affonso Claudio"", ""Barra do Rio do Peixe"", ""1920""]","[""Hydraulica..."", ""R. A."", ""1"", ""20"", ""2"", ""3"", ""2.200"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""3""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,2,1,matched,Espírito Santo,Empresa Força e Luz Alegre-Veado,Alegre,—,1919,Hydraulica...,T. H.,2,300,20,12,6600,220,Alternativa...,3,60,-,8,,,,,,,,,,,"[""Empresa Força e Luz Alegre-Veado"", ""Alegre"", ""—"", ""1919""]","[""Hydraulica..."", ""T. H."", ""2"", ""300"", ""20"", ""12"", ""6.600"", ""220"", ""Alternativa..."", ""3"", ""60"", ""-"", ""8""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,3,1,matched,Espírito Santo,André Carloni,Cachoeiro de Santa Leopoldina,—,1918,Hydraulica...,T. H.,1,120,1,4,2300,220110,Alternativa...,3,50,1,3,,,,,,,,,,,"[""André Carloni"", ""Cachoeiro de Santa Leopoldina"", ""—"", ""1918""]","[""Hydraulica..."", ""T. H."", ""1"", ""120"", ""1"", ""4"", ""2.300"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""1"", ""3""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,4,1,matched,Espírito Santo,Comp. Serviços Reunidos do Itapemirim,Cachoeiro do Itapemirim,Fructeiras,1910,Hydraulica...,R. A.,3,4077,42,-,30000,3000220,Alternativa...,3,50,2,-,,,,,,,,,,,"[""Comp. Serviços Reunidos do Itapemirim"", ""Cachoeiro do Itapemirim"", ""Fructeiras"", ""1910""]","[""Hydraulica..."", ""R. A."", ""3"", ""4.077"", ""42"", ""-"", ""30.000"", ""3.000 220"", ""Alternativa..."", ""3"", ""50"", ""2"", ""-""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,5,1,matched,Espírito Santo,Municipalidade de Cachoeiro do Itapemirim,Cachoeiro do Itapemirim,Ilha da Luz,1903,Hydraulica...,T. H.,1,135,4,6,2500,220110,Alternativa...,3,50,-,6,,,,,,,,,,,"[""Municipalidade de Cachoeiro do Itapemirim"", ""Cachoeiro do Itapemirim"", ""Ilha da Luz"", ""1903""]","[""Hydraulica..."", ""T. H."", ""1"", ""135"", ""4"", ""6"", ""2.500"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""6""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,6,1,matched,Espírito Santo,De Biase & Companhia,Espírito Santo do Rio Pardo,—,1915,Hydraulica...,T. H.,1,8,1,1,110,110,Continua...,-,-,-,1,,,,,,,,,,,"[""De Biase & Companhia"", ""Espírito Santo do Rio Pardo"", ""—"", ""1915""]","[""Hydraulica..."", ""T. H."", ""1"", ""8"", ""1"", ""1"", ""110"", ""110"", ""Continua..."", ""-"", ""-"", ""-"", ""1""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,7,1,matched,Espírito Santo,"Duarte, Beiriz & Companhia",Piúma,Pedra d'Agua,1916,Hydraulica...,T. H.,1,56,6,2,2000,120,Alternativa...,3,50,1,2,,,,,,,,,,,"[""Duarte, Beiriz & Companhia"", ""Piúma"", ""Pedra d'Agua"", ""1916""]","[""Hydraulica..."", ""T. H."", ""1"", ""56"", ""6"", ""2"", ""2.000"", ""120"", ""Alternativa..."", ""3"", ""50"", ""1"", ""2""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,8,1,matched,Espírito Santo,Governo do Estado do Espírito Santo,Santa Isabel,Jucú,1910,Hydraulica...,T. H.,3,2226,25,32,20000,2000220110,Alternativa...,3,50,1,-,,,,,,,,,,,"[""Governo do Estado do Espírito Santo"", ""Santa Isabel"", ""Jucú"", ""1910""]","[""Hydraulica..."", ""T. H."", ""3"", ""2.226"", ""25"", ""32"", ""20.000"", ""2.000 220 110"", ""Alternativa..."", ""3"", ""50"", ""1"", ""-""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,9,1,matched,Espírito Santo,Sociedade Anonyma de Melhoramentos,Santa Thereza,Santa Thereza,1918,Hydraulica...,T. H.,1,32,1,1,220,220,Continua...,-,-,-,-,,,,,,,,,,,"[""Sociedade Anonyma de Melhoramentos"", ""Santa Thereza"", ""Santa Thereza"", ""1918""]","[""Hydraulica..."", ""T. H."", ""1"", ""32"", ""1"", ""1"", ""220"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""-""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,10,1,matched,Espírito Santo,Empresa de Electricidade São Matheus,São Matheus,São Matheus,1916,Thermica...,M. V.,1,100,2,2,2000,120,Alternativa...,1,50,-,5,,,,,,,,,,,"[""Empresa de Electricidade São Matheus"", ""São Matheus"", ""São Matheus"", ""1916""]","[""Thermica..."", ""M. V."", ""1"", ""100"", ""2"", ""2"", ""2.000"", ""120"", ""Alternativa..."", ""1"", ""50"", ""-"", ""5""]"
table_1_all.pdf,section_i,2,3,4,tbl-13.md,tbl-18.md,11,1,matched,Espírito Santo,Companhia de Electricidade Muquy do Sul,São Pedro do Itabapoana,Apparecida,1918,Hydraulica...,T. H.,2,460,31,3,6600,220110,Alternativa...,3,60,2,8,,,,,,,,,,,"[""Companhia de Electricidade Muquy do Sul"", ""São Pedro do Itabapoana"", ""Apparecida"", ""1918""]","[""Hydraulica..."", ""T. H."", ""2"", ""460"", ""31"", ""3"", ""6.600"", ""220 110"", ""Alternativa..."", ""3"", ""60"", ""2"", ""8""]"
table_1_all.pdf,section_i,2,3,4,tbl-14.md,tbl-19.md,12,1,matched,Goyaz,"Guedes, Ratto & Companhia",Goyas,Santa Therezinha,1920,Thermica...,M. V.,1,100,-,2,6000,110,Alternativa...,3,50,-,10,,,,,,,,,,,"[""Guedes, Ratto & Companhia"", ""Goyas"", ""Santa Therezinha"", ""1920""]","[""Thermica..."", ""M. V."", ""1"", ""100"", ""-"", ""2"", ""6.000"", ""110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""10""]"
table_1_all.pdf,section_i,2,3,4,tbl-15.md,tbl-20.md,13,1,matched,Maranhão,Fabrica Santa Emygdia,Pedreiras,—,1920,Thermica...,C. I.,1,35,-,6,-,220,Continua...,-,-,-,4,,,,,,,,,,,"[""Fabrica Santa Emygdia"", ""Pedreiras"", ""—"", ""1920""]","[""Thermica..."", ""C. I."", ""1"", ""35"", ""-"", ""6"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""4""]"
table_1_all.pdf,section_i,2,3,4,tbl-15.md,tbl-20.md,14,1,matched,Maranhão,South American and General Syndicate,São Luiz,—,1917,Thermica...,M. V.,1,80,-,2,-,2200,Alternativa...,3,50,-,41,,,,,,,,,,,"[""South American and General Syndicate"", ""São Luiz"", ""—"", ""1917""]","[""Thermica..."", ""M. V."", ""1"", ""80"", ""-"", ""2"", ""-"", ""2.200"", ""Alternativa..."", ""3"", ""50"", ""-"", ""41""]"
table_1_all.pdf,section_i,2,3,4,tbl-15.md,tbl-20.md,14,2,matched,Maranhão,South American and General Syndicate,São Luiz,—,1917,,C. I.,2,220,-,2,-,220,Alternativa...,3,50,-,41,,,,,,,,,,,"[""South American and General Syndicate"", ""São Luiz"", ""—"", ""1917""]","["""", ""C. I."", ""2"", ""220"", ""-"", ""2"", ""-"", ""220"", ""Alternativa..."", ""3"", ""50"", ""-"", ""41""]"
table_1_all.pdf,section_i,2,3,4,tbl-16.md,tbl-21.md,15,1,matched,Matto Grosso,Empresa Luz e Força de Aquidauana,Aquidauana,—,1920,Thermica...,M. V.,1,83,-,12,-,220,Alternativa...,3,50,-,6,,,,,,,,,,,"[""Empresa Luz e Força de Aquidauana"", ""Aquidauana"", ""—"", ""1920""]","[""Thermica..."", ""M. V."", ""1"", ""83"", ""-"", ""12"", ""-"", ""220"", ""Alternativa..."", ""3"", ""50"", ""-"", ""6""]"
table_1_all.pdf,section_i,2,3,4,tbl-16.md,tbl-21.md,16,1,matched,Matto Grosso,"Companhia Mattogrossense de Electricidade, Limitada",Campo Grande,—,1918,Thermica...,M. V.,1,120,-,7,-,220,Alternativa...,3,60,-,7,,,,,,,,,,,"[""Companhia Mattogrossense de Electricidade, Limitada"", ""Campo Grande"", ""—"", ""1918""]","[""Thermica..."", ""M. V."", ""1"", ""120"", ""-"", ""7"", ""-"", ""220"", ""Alternativa..."", ""3"", ""60"", ""-"", ""7""]"
table_1_all.pdf,section_i,2,3,4,tbl-16.md,tbl-21.md,17,1,matched,Matto Grosso,Companhia de Electricidade de Corumbá,Corumbá,—,1912,Hydraulica...,T. H.,1,350,9,7,11000,220,Alternativa...,3,60,1,7,,,,,,,,,,,"[""Companhia de Electricidade de Corumbá"", ""Corumbá"", ""—"", ""1912""]","[""Hydraulica..."", ""T. H."", ""1"", ""350"", ""9"", ""7"", ""11.000"", ""220"", ""Alternativa..."", ""3"", ""60"", ""1"", ""7""]"
table_1_all.pdf,section_i,2,3,4,tbl-16.md,tbl-21.md,18,1,matched,Matto Grosso,João Pedro Dias,Cuyabá,Cuyabá,1919,Thermica...,M. V.,1,400,6,40,5000,220,Alternativa...,3,50,-,16,,,,,,,,,,,"[""João Pedro Dias"", ""Cuyabá"", ""Cuyabá"", ""1919""]","[""Thermica..."", ""M. V."", ""1"", ""400"", ""6"", ""40"", ""5.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""-"", ""16""]"
